Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
smc,0.1250352434547029,0.12301569574201632,0.12692819897145216,4.612725012966084e-3,3.877533620484123e-3,5.965949489779886e-3
pimh,89.85985432790177,88.24240641767967,91.03965399284782,1.7892394888826908,0.0,2.043472962439265
